timeFrame,spX,spY,svX,svY,mpX,mpY,mvX,mvY,epX,epY,evX,evY
0,1.3292896838840985E11,6.7238440280410484E10,-20320.63715827972,40173.468081357176,6.633269878544939E10,2.1868244474330374E11,-22270.612733638744,9092.987715304325,1.3292193853911626E11,6.723488442567365E10,-13920.037070787374,26462.54145525494
86400.0,1.3106005234517586E11,7.026618759463817E10,-21790.85247311048,34789.898060937674,6.440556156845699E10,2.194590589267384E11,-22333.546698171296,8882.076485956279,1.3169917528373982E11,6.951128498545686E10,-14380.746444230206,26224.463751884505
172800.0,1.2915819268942683E11,7.326053363839713E10,-22235.484367559773,34524.79027704159,6.2473297152691185E10,2.2021735262200998E11,-22394.46136316884,8670.985902360966,1.3043692001813904E11,7.176650332004247E10,-14837.455593068158,25978.320606413992
259200.0,1.2721770715377106E11,7.623196960021121E10,-22682.814423889755,34257.15370832499,6.053585644094804E10,2.2095739995636276E11,-22453.369225645503,8459.71009393176,1.2913538078630186E11,7.40001074740275E10,-15290.07348144442,25724.14587539428
345600.0,1.2523870657411E11,7.917990629274205E10,-23126.615169959405,33980.47355770508,5.859341259570366E10,2.2167918572055264E11,-22510.275523096057,8248.267415762904,1.2779491729116264E11,7.62114062467504E10,-15738.456306421287,25462.00315792419
432000.0,1.2322157872800165E11,8.210350231939433E10,-23565.20432061302,33693.64013349845,5.664613832098022E10,2.2238269628385965E11,-22565.18562973993,8036.676053000594,1.2641590162502086E11,7.839971404736815E10,-16182.461088736758,25191.95871127033
518400.0,1.2116681554414497E11,8.500186953242984E10,-23997.679570309378,33396.47565756689,5.4694205850689735E10,2.2306791957938812E11,-22618.105053004954,7824.954020955171,1.2499871819614284E11,8.056435112436514E10,-16621.945724421403,24914.081446937333
604800.0,1.1907497505023395E11,8.787411885451596E10,-24423.374862384553,33089.09080927088,5.273778693727289E10,2.2373484508950357E11,-22669.039430055513,7613.1191652687485,1.235437636508945E11,8.270464379466164E10,-17056.76903672835,24628.44292566911
691200.0,1.1694666795166212E11,9.071937683206662E10,-24841.725323177336,32771.722375677986,5.077705284063709E10,2.2438346383109534E11,-22717.994524364487,7401.189162135784,1.2205144679138138E11,8.481992467226204E10,-17486.790828358397,24335.1173513657
777600.0,1.147825510972011E11,9.353679376753079E10,-25252.22355286475,32444.677933515588,4.8812174317392E10,2.250137683408343E11,-22764.97622232932,7189.181518574861,1.2052218848855359E11,8.69095328963151E10,-17911.871933950715,24034.18156389277
864000.0,1.125833233261436E11,9.632554870212328E10,-25654.403329265147,32108.312553021206,4.684332161037278E10,2.2562575266093155E11,-22809.99052993898,6977.113572750491,1.1895642159076854E11,8.897281435851387E10,-18331.874272819045,23725.715030769414
950400.0,1.1034972223037428E11,9.908485296167525E10,-26047.833188958197,31763.0170449615,4.487066443844771E10,2.262194123242243E11,-22853.04356947945,6765.00249434427,1.1735459082779474E11,9.100912192972214E10,-18746.660901904626,23409.79983771054
1036800.0,1.0808252127374821E11,1.0181395291932915E11,-26432.114008643624,31409.210931902002,4.289437198661462E10,2.2679474433958347E11,-22894.141576291862,6552.865284971962,1.1571715271022086E11,9.301781568573885E10,-19156.096068920364,23086.520678011864
1123200.0,1.0578252703577083E11,1.0451213225388087E11,-26806.87831121783,31047.337534797745,4.091461289636783E10,2.273517471778294E11,-22933.290895573013,6340.718778646798,1.14044575424275E11,9.49982631320896E10,-19560.045265659715,22755.96484075308
1209600.0,1.0345057647857004E11,1.071787138324317E11,-27171.790312917135,30677.860072004212,3.8931555256345474E10,2.2789042075688016E11,-22970.497979223223,6128.579642287081,1.1233733872202364E11,9.69498394277523E10,-19958.375281439614,22418.222197812094
1296000.0,1.0108753419552151E11,1.0981306128054376E11,-27526.546247956514,30301.258271218223,3.694536659324288E10,2.2841076642768073E11,-23005.769382742674,5916.464376265833,1.1059593380695804E11,9.887192760770276E10,-20350.95425665064,22073.385189664878
1382400.0,9.869428962875027E10,1.1241458027278862E11,-27870.874737168837,29918.025259144622,3.495621386299529E10,2.2891278695925156E11,-23039.11176217249,5704.389315002654,1.0882086321494365E11,1.0076391880418948E11,-20737.65173638142,21721.548809963257
1468800.0,9.627175425755354E10,1.1498271956229207E11,-28204.537077604036,29528.664617928225,3.2964263442221367E10,2.2939648652501767E11,-23070.53187108286,5492.370627593852,1.0701264069053316E11,1.0262521246661389E11,-21118.338724092653,21362.810588873006
1555200.0,9.382085876772829E10,1.1751697176124294E11,-28527.32738714585,29133.687559053957,3.0969681119925E10,2.2986187068837204E11,-23100.036557608324,5280.424318483534,1.0517179105864685E11,1.044552165799195E11,-21492.88773529904,20997.27057515955
1641600.0,9.134255021598329E10,1.2001687388159746E11,-28839.07256990355,28733.610197161244,2.8972632089451042E10,2.303089463881124E11,-23127.6327615312,5068.5662281700015,1.0329885009161218E11,1.062533478813823E11,-21861.17285123842,20625.0313170077
1728000.0,8.883778920568866E10,1.2248200764448228E11,-29139.632086943904,28328.950922805398,2.697328094069143E10,2.3073772192491364E11,-23153.327511409698,4856.812033949011,1.0139436437156677E11,1.0801903207568251E11,-22223.069772485273,20246.197841566318
1814400.0,8.630754709099417E10,1.249119995671318E11,-29428.897528811125,27920.227881648956,2.4971791652537804E10,2.311482069467856E11,-23177.127921754243,4645.177250690624,9.945889114823665E10,1.0975170404816106E11,-22578.45587248077,19860.87763320412
1900800.0,8.375280322632751E10,1.2730652083702411E11,-29706.79199418942,27507.956571472696,2.29683275855746E10,2.315404124352279E11,-23199.04119024994,4433.677231651038,9.749299819209105E10,1.1145080807613316E11,-22927.210250941982,19469.180610467974
1987200.0,8.117454227759608E10,1.296652869839489E11,-29973.269284519076,27092.64756964397,2.096305147501202E10,2.319143506913315E11,-23219.074595028105,4222.327169314901,9.549726364289127E10,1.1311579803816423E11,-23269.213787116812,19071.219101737883
2073600.0,7.857375161045404E10,1.3198805736180508E11,-30228.312928233223,26674.80440332966,1.8956125423850998E10,2.3227003532191605E11,-23237.235491979853,4011.142096269543,9.347227585364383E10,1.147461376211754E11,-23604.349192848113,18667.10781956489
2160000.0,7.595141876965369E10,1.3427463445295798E11,-30471.93505096015,26254.921573438347,1.6947710896279587E10,2.3260748122574893E11,-23253.531312120627,3800.1368861080646,9.141863322998201E10,1.1634130052528244E11,-23932.50106540965,18256.96383369078
2246400.0,7.330852906200932E10,1.3652486300883601E11,-30704.175109864154,25833.482741392305,1.4937968711293585E10,2.329267045798323E11,-23267.96955899945,3589.326254361648,8.933694406499098E10,1.1790077066624341E11,-24253.555940078175,17840.90654273989
2332800.0,7.064606325390149E10,1.3873862904116452E11,-30925.098511409982,25410.959085631002,1.2927059036541227E10,2.332277228258153E11,-23280.55780615223,3378.7247594587616,8.722782636950035E10,1.1942404237540242E11,-24567.402342404504,17419.057644582084
2419200.0,6.7964995392523026E10,1.4091585867869046E11,-31134.7951323689,24987.80783242261,1.0915141382383404E10,2.3351055465634433E11,-23291.3036946065,3168.3468037105113,8.509190769788625E10,1.2091062059701726E11,-24873.930840143672,16991.54110536172
2505600.0,6.52662907583762E10,1.4305651690461795E11,-31333.377763942903,24564.470963203625,8.902374596169197E9,2.337752200018882E11,-23300.21493042535,2958.2066343212614,8.292982496938469E10,1.2236002108285217E11,-25173.03409480847,16558.483127188963
2592000.0,6.255090395481284E10,1.4516060618990417E11,-31520.980498523317,24141.374098411852,6.888916856721233E9,2.340217400170297E11,-23307.29928230247,2748.3183444231136,8.074222428498743E10,1.2377177058391986E11,-25464.606912803945,16120.012114495272
2678400.0,5.9819777138759636E10,1.4722816503786334E11,-31697.757077900947,23718.925555643702,4.8749256690263605E9,2.34250137067536E11,-23312.564579200014,2538.695874133396,7.85297607399274E10,1.2514540703926352E11,-25748.546296107066,15676.25863905424
2764800.0,5.707383839517027E10,1.492592664545483E11,-31863.879220779367,23297.515578042192,2.8605578591292524E9,2.3446043471693912E11,-23316.018708030155,2329.3530116337834,7.629309823180882E10,1.2648047976165189E11,-26024.751492450083,15227.355403664698
2851200.0,5.431400025627763E10,1.512540163597799E11,-32019.5349462311,22877.51572710825,8.459695692237208E8,2.3465265771356305E11,-23317.669611386027,2120.3033942707016,7.40329092644254E10,1.2777654962008722E11,-26293.12404496821,14773.437204503136
2937600.0,5.1541158365315125E10,1.532125519524912E11,-32164.926908390986,22459.27843266153,-1.1686837470614853E9,2.3482683197752283E11,-23317.525285312902,1911.5605096750005,7.174987474731488E10,1.2903318921899585E11,-26553.567841269276,14314.640892148704
3024000.0,4.875619028313193E10,1.551350400437025E11,-32300.27075619041,22043.136691449195,-3.1832473291862993E9,2.349829845878406E11,-23315.593777125996,1703.1376969010366,6.944468379109764E10,1.3024998307399931E11,-26805.9891618903,13851.105331285537
3110400.0,4.595995443500182E10,1.5702167536952466E11,-32425.79353038911,21629.40390493944,-5.197567114036374E9,2.351211437696661E11,-23311.883183269583,1495.048147583334,6.711803349865669E10,1.3142652778414256E11,-27050.296728095625,13382.97135908978
3196800.0,4.315328919392416E10,1.5887267889580573E11,-32541.732108576693,21218.37384609312,-7.211489740077116E9,2.3524133888157E11,-23306.401647225786,1287.304907110373,6.477062875222119E10,1.3256243220047568E11,-27286.401748975946,12910.381742310114
3283200.0,4.0337012095871414E10,1.6068829612508426E11,-32648.331707241796,20810.320744416207,-9.22486255132857E9,2.3534360040297787E11,-23299.15735745869,1079.9208758144264,6.240318199640926E10,1.3365731759086406E11,-27514.217967811626,12433.481133050795
3369600.0,3.751191918171954E10,1.6246879541561557E11,-32745.84444845685,20405.499478294456,-1.1237533601164959E10,2.354279599216637E11,-23290.158545407325,872.9088101766449,6.001641301729821E10,1.3471081780093016E11,-27733.661707655898,11952.416023268224
3456000.0,3.467878445999611E10,1.6421446632124387E11,-32834.527997252946,20004.14586352268,-1.324935165594216E10,2.354944501213984E11,-23279.413483519216,666.2813240463229,5.7611048717592834E10,1.3572257941100311E11,-27944.651916097748,11467.334697994695
3542400.0,3.183835948413548E10,1.6592561795996558E11,-32914.64427434146,19606.477027004184,-1.5260166198458124E10,2.3554310476969077E11,-23266.930483326298,460.05088987385534,5.5187822887963135E10,1.366922618889746E11,-28147.11020916684,10978.387187301038
3628800.0,2.8991373037574932E10,1.676025774180705E11,-32986.4582475468,19212.691854825945,-1.7269827431247353E10,2.3557395870557474E11,-23252.71789356258,254.22983995619106,5.274747597462444E10,1.376195377389504E11,-28340.960914335705,10485.72521701633
3715200.0,2.613853091978819E10,1.6924568819582227E11,-33050.236804103995,18822.971504244815,-1.9278186279715946E10,2.355870478276016E11,-23236.78409832441,48.83036769423764,5.029075484324801E10,1.3850409264559634E11,-28526.131112581537,9989.502158218902
3801600.0,2.328051582621617E10,1.708553086997949E11,-33106.247704886904,18437.479969587966,-2.128509439511801E10,2.355824090818842E11,-23219.137515269762,-156.1354711386749,4.78184125392744E10,1.3934562561404565E11,-28702.550679469477,9489.872975519645
3888000.0,2.0417987315008553E10,1.7243181078606094E11,-33154.75862067623,18056.36469257752,-2.3290404157380894E10,2.3556008045024625E11,-23199.7865938603,-360.65575711800375,4.5331208044723206E10,1.4014384910532178E11,-28870.152325212526,8986.994174152534
3974400.0,1.7551581853508976E10,1.7397557835772787E11,-33196.03624970424,17679.75720819486,-2.5293968677776398E10,2.3552010093850116E11,-23178.739813643497,-564.7187058796263,4.282990603158639E10,1.4089848916711087E11,-29028.87163367479,8481.023745900757
4060800.0,1.4681912937526503E10,1.754870060195074E11,-33230.34551499852,17307.7738178328,-2.729564180144851E10,2.3546251056484863E11,-23156.00568257216,-768.3126668225879,4.031527661190043E10,1.4160928555982422E11,-29178.647100273898,7972.1211138724775
4147200.0,1.1809571276582235E10,1.7696649779134613E11,-33257.9488394167,16940.516282132146,-2.92952781097962E10,2.3538735034836774E11,-23131.592735368286,-971.4261218037533,3.778809508458981E10,1.422759918778393E11,-29319.420168748988,7460.447076158601
4233600.0,8.935125038529911E9,1.7841446588252515E11,-33279.10549573674,16578.072526588705,-3.1292732922717514E10,2.3529466229763657E11,-23105.50953192014,-1174.0476838248646,3.52491416791878E10,1.42898375665822E11,-29451.135266753237,6946.163748391049
4320000.0,6.059120147194403E9,1.798313295270353E11,-33294.07102877223,16220.517353681407,-3.3287862300715656E10,2.351844893994459E11,-23077.764655722436,-1376.1660957129675,3.269920129653099E10,1.434762185300454E11,-29573.739840234197,6429.434505232476
4406400.0,3.1820806269482746E9,1.8121751388055884E11,-33303.09674613596,15867.913155929975,-3.52805230468721E10,2.3505687560765143E11,-23048.366712353087,-1577.7702287944983,3.013906324653756E10,1.440093162446034E11,-29687.18438656863,5910.423920824427
4492800.0,3.045089884499807E8,1.82573448978941E11,-33306.42927404861,15520.310624949194,-3.7270572708690735E10,2.3491186583210672E11,-23017.32432798677,-1778.8490815639566,2.756952098318046E10,1.444974788524386E11,-29791.42248640993,5389.2977082229245
