timeFrame,spX,spY,svX,svY,mpX,mpY,mvX,mvY,epX,epY,evX,evY
0,1.2925316890970602E11,7.381989902423772E10,-22342.812602930484,39120.60798588045,6.0697808E10,2.20896624E11,-22447.893142700195,8479.56371307373,1.29246328E11,7.3815992E10,-15247.064590454102,25756.78825378418
86399.13600010733,1.2723028238252167E11,7.674876943647943E10,-23562.472144685522,33641.22982602736,5.875583008600145E10,2.2162012572773746E11,-22504.966075053202,8268.134988555614,1.279095655857278E11,7.6030139861371E10,-15695.792940413348,25495.311271013226
172798.27200024703,1.251759540183401E11,7.964287052079958E10,-23993.77703285586,33353.53397394985,5.680902685996136E10,2.223253464499562E11,-22560.041741417095,8056.5585542131,1.26534234855482E11,7.822133231336374E10,-16140.144304018399,25225.931585284037
259197.40800038673,1.230841498975498E11,8.251209617617072E10,-24427.688121262254,33063.104942055295,5.485755120218664E10,2.2301228132846487E11,-22613.126229148165,7844.85032589054,1.2512070656222893E11,8.038891156612498E10,-16579.98100540952,24948.715710385623
345596.5440005264,1.2095500898449687E11,8.535585857431873E10,-24857.62262078501,32763.771680105263,5.290157490637767E10,2.2368091974911124E11,-22664.225174834977,7633.028163018798,1.2366937687750948E11,8.25322036603272E10,-17015.161800934708,24663.735388598787
431995.6800006661,1.1878896106938069E11,8.817333286555904E10,-25281.83527442121,32454.51554039913,5.094126927291402E10,2.2433125263343704E11,-22713.344341592943,7421.109755355351,1.2218065413417317E11,8.465054094858405E10,-17445.546440274044,24371.06500898196
518394.8160008058,1.1658654288787384E11,9.096365302768135E10,-25699.41096128733,32135.20651567852,4.8976805100337944E10,2.2496327242409094E11,-22760.489615675,7209.112623257617,1.2065495873653854E11,8.674326232507379E10,-17870.995719155573,24070.78159954316
604793.9519955218,1.1434835760845796E11,9.372595558580714E10,-26109.686247075228,31805.990140925504,4.700835267223904E10,2.2557697307011093E11,-22805.667003127382,6997.054118002856,1.1909272307054247E11,8.880971345308571E10,-18291.37153226825,23762.96481828099
691193.0879898408,1.1207506052703038E11,9.645939544113622E10,-26512.105588966013,31467.13270457984,4.503608174865738E10,2.26172350012392E11,-22848.88262649455,6784.9514221576,1.1749439140299591E11,9.084924699152718E10,-18706.536926384775,23447.696943067454
777592.2239841598,1.09767352101526E11,9.916315366390707E10,-26906.174672268946,31118.968385032033,4.3060161556038925E10,2.2674940016911932E11,-22890.142721565022,6572.821549995796,1.1586041978380362E11,9.28612228201775E10,-19116.356153641547,23125.06286037443
863991.3599784788,1.0742597353466441E11,1.0183644227179414E11,-27291.44288662181,30761.8768729698,4.108076077659133E10,2.273081219212409E11,-22929.453634167345,6360.681347960189,1.1419127593525974E11,9.4845008265745E10,-19520.694724956124,22795.15005279443
