timeFrame,spX,spY,svX,svY,mpX,mpY,mvX,mvY,epX,epY,evX,evY
0,1.2925316890970602E11,7.381989902423772E10,-22342.812602930484,39120.60798588045,6.0697808E10,2.20896624E11,-22447.893142700195,8479.56371307373,1.29246328E11,7.3815992E10,-15247.064590454102,25756.78825378418
86400.0,8.355118928085048E10,5.668106916431643E10,-265209.6658248068,-99651.37622255858,5.6808949786441925E10,2.2232535798778903E11,-22560.375488349837,8056.582916887133,1.2653409706327965E11,7.822158271243518E10,-16140.865088623237,25227.251366931545
172800.0,6.059234581870224E10,4.804025636288185E10,-266385.45729854243,-100513.36955150473,5.4857425818463905E10,2.2301230155355048E11,-22613.459963684603,7844.871041715209,1.2512049066757437E11,8.038929675479747E10,-16580.71724411954,24950.02596340117
259200.0,3.750326198704065E10,3.929618316561498E10,-268383.1294842488,-102343.7587480012,5.290140117244108E10,2.2368094816451154E11,-22664.558822064013,7633.045231182539,1.2366908119655673E11,8.253272252314449E10,-17015.91297265085,24665.035426194918
345600.0,1.4181642672408245E10,3.0308457492950798E10,-271825.9263611001,-107596.08884058933,5.094104715757869E10,2.2433128874214865E11,-22713.67782678,7421.123176790325,1.2218027703373727E11,8.465119230579222E10,-17446.31198507243,24372.35417327414
432000.0,-9.51613106987591E9,2.0516828850021217E10,-271851.365687751,-121679.87698196541,4.897653457978854E10,2.249633157291626E11,-22760.822864297792,7209.122400623899,1.2065449863874721E11,8.67440449349209E10,-17871.775039554173,24072.059263421117
518400.0,-3.239638035789555E10,8.962613508254648E9,-259970.04315432732,-138034.23423076136,4.700803373119166E10,2.255770230748547E11,-22805.999940911675,6997.060255673241,1.1909217845456181E11,8.88106260143611E10,-18292.163994585822,23764.23038723157
604800.0,-5.442887919471005E10,-2.8261359707647004E9,-252081.43952303744,-136829.34879381213,4.503571437990783E10,2.2617240622053238E11,-22849.215179446746,6784.953926202177,1.174937608101359E11,9.085028814655191E10,-18707.341862172892,23448.949856950374
691200.0,-7.612726587114255E10,-1.4597537151000458E10,-249867.51798086063,-136089.43125861135,4.3059745760128204E10,2.2674946208494897E11,-22890.47481600686,6572.820428164779,1.1585970181843575E11,9.286239115857028E10,-19117.172861196104,23126.302595133642
777600.0,-9.76632092591705E10,-2.633778952181822E10,-248583.44418989433,-135724.89268257807,4.108029656246681E10,2.2730818904978143E11,-22929.78519676903,6360.67660966751,1.141904692698548E11,9.484630232712936E10,-19521.52247090607,22796.376122121128
