timeFrame,spX,spY,svX,svY,mpX,mpY,mvX,mvY,epX,epY,evX,evY
0,1.2925316890970602E11,7.381989902423772E10,-22342.812602930484,39120.60798588045,6.0697808E10,2.20896624E11,-22447.893142700195,8479.56371307373,1.29246328E11,7.3815992E10,-15247.064590454102,25756.78825378418
86399.99999999999,1.2713103006586172E11,7.691703340010355E10,-24489.3798748325,35272.762119054685,5.8736385550038666E10,2.216272684831172E11,-22505.526745222516,8266.01991727817,1.2789600248573215E11,7.605216667496803E10,-15700.258451841666,25492.656598102945
172799.99999999997,1.2499642306039854E11,7.99522669819074E10,-24923.791451297588,34987.472363142195,5.678951525212117E10,2.223323133621136E11,-22560.583012725045,8054.439959512394,1.2652027389977798E11,7.824314815319981E10,-16144.56979258017,25223.195468754013
259199.99999999997,1.2282422469035423E11,8.296269579732727E10,-25357.926022200918,34696.8893049358,5.483797415104966E10,2.2301907191771405E11,-22613.648117554847,7842.728384752943,1.251063508922059E11,8.04105091829615E10,-16584.36496213206,24945.89869848059
345599.99999999994,1.2061472182143027E11,8.594760562559355E10,-25786.97563588886,34396.52752582569,5.288193404063874E10,2.2368753355091003E11,-22664.7276977534,7630.903051265498,1.2365462976866399E11,8.255357584630086E10,-17019.502722291163,24660.83805826494
431999.99999999994,1.1836842371583856E11,8.890611515630101E10,-26209.49862728844,34085.74632600279,5.092156622208687E10,2.2433768919831485E11,-22713.827517860034,7418.981647639459,1.2216551899522311E11,8.467168054067317E10,-17449.842828754656,24368.087965896102
518399.99999999994,1.1608593306006877E11,9.18373234989173E10,-26624.645193649096,33764.58653102653,4.895704149319403E10,2.2496953131751624E11,-22760.953465522914,7206.981693059315,1.2063943911022862E11,8.67641622072944E10,-17875.246083833197,24067.725478134595
604799.9999999999,1.1376791659228781E11,9.474034424096385E10,-27031.754073372296,33433.30956032528,4.6988530137869415E10,2.2558305387245224E11,-22806.111548155866,6994.920537626261,1.1907682263158784E11,8.883036655876985E10,-18295.574389379828,23759.83028174095
691199.9999999999,1.114150939816761E11,9.761431844757098E10,-27430.252820405058,33092.27961593378,4.5016201915926636E10,2.2617825231881888E11,-22849.30788964087,6782.815362728377,1.1747811395947609E11,9.086964630589618E10,-18710.690799910422,23444.484683350485
777599.9999999999,1.0902823176154259E11,1.0045842149414348E11,-27819.62612014763,32741.922477416436,4.304022605316184E10,2.267551235895093E11,-22890.54872707717,6570.683181458065,1.1584376927444556E11,9.288136138353989E10,-19120.459575889538,23121.773598177682
863999.9999999999,1.0660813896309772E11,1.03271867505659E11,-28199.40445804563,32382.70721096589,4.1060771231710266E10,2.2731366608009525E11,-22929.84040757658,6358.540839075146,1.1417425643092468E11,9.486487917548724E10,-19524.746237152878,22791.784537533757
950399.9999999999,1.0415566336605904E11,1.0605391262652707E11,-28569.16002051816,32015.136107592054,3.9078005580677925E10,2.278538796343462E11,-22967.189385105397,6146.405013514215,1.124700548460965E11,9.681957473816512E10,-19923.417616437753,22454.607595142163
1036799.9999999999,1.0167168796308171E11,1.0880385758582977E11,-28928.50541842085,31639.737967623423,3.709209666704442E10,2.2837576552979605E11,-23002.60221737317,5934.29221593482,1.1073165538414827E11,9.874483102312616E10,-20316.34191299188,22110.335432237393
1123199.9999999998,9.915712747882225E10,1.1152104975490843E11,-29277.093521712675,31257.062876632524,3.510321148683175E10,2.2887932646335965E11,-23036.085562768174,5722.218791313067,1.089595602358878E11,1.0064003909819395E11,-20703.388746229935,21759.063261432642
1209599.9999999998,9.661292488374998E10,1.1420488478825583E11,-29614.617665700775,30867.67770262584,3.3111516456536808E10,2.293645665370016E11,-23067.646177339942,5510.200919073286,1.07154282793722E11,1.0250459836716039E11,-21084.429209407004,21400.88882934377
1295999.9999999998,9.404004788734103E10,1.1685480789356578E11,-29940.811883029888,30472.161978926753,3.1117177404822006E10,2.298314912434602E11,-23097.290911828728,5298.254613758293,1.0531634752199837E11,1.0433791678792747E11,-21459.33592327657,21035.912397956807
1382399.9999999998,9.143948541660637E10,1.1947031475707521E11,-30255.450991835613,30071.104026834844,2.912035956446044E10,2.302801074520334E11,-23125.02670874185,5086.395725736999,1.0344628982271368E11,1.0613941108898526E11,-21827.983089700574,20664.23672472782
1468799.9999999998,8.881224409641716E10,1.2205095214198578E11,-30558.350456696695,29665.09726023395,2.712122756453208E10,2.3071042339442496E11,-23150.86059947734,4874.639941948081,1.015446558965923E11,1.079085069841142E11,-22190.246545178063,20285.967041404554
1555199.9999999998,8.615934475312413E10,1.24596318174818E11,-30849.365984823227,29254.736656761444,2.5119945422865986E10,2.311224486506581E11,-23174.7997014941,4663.002786678295,9.961200259954536E10,1.0964463938520346E11,-22546.00381425853,19901.211031560255
1641599.9999999998,8.348181896497763E10,1.2710606233420805E11,-31128.392846184634,28840.61540059292,2.311667653872528E10,2.315161941350569E11,-23196.851215529463,4451.499622374209,9.7648897294521E10,1.1134725261307043E11,-22895.13416280512,19510.078806830923
1727999.9999999998,8.07807056830843E10,1.2957988515755014E11,-31395.364922373148,28423.32171108003,2.111158368573044E10,2.3189167208229907E11,-23217.022422863127,4240.145650486145,9.565591769876053E10,1.1301580060617299E11,-23237.518651072198,19112.682881848974
1814399.9999999998,7.805704794574504E10,1.3201753768228546E11,-31650.253499363054,28003.43587460072,1.9104829005016876E10,2.3224889603354492E11,-23235.32068262825,4028.955912343047,9.363365172647803E10,1.1464974712709776E11,-23573.04018656202,18709.138147865993
1900799.9999999998,7.531188970738617E10,1.3441882064014252E11,-31893.065826171805,27581.527496722214,1.7096573998622992E10,2.3258788082264023E11,-23251.75342916886,3817.945290057108,9.158269732698349E10,1.1624856596671318E11,-23901.583576623274,18299.561845059805
1987199.9999999998,7.25462728011957E10,1.3678358342403072E11,-32123.843465927665,27158.1529896057,1.5086979523104368E10,2.329086425624005E11,-23266.328169443772,3607.1285074568877,8.950366231827461E10,1.178117411458727E11,-24223.03558075502,17884.07353352112
2073599.9999999998,6.97612340521449E10,1.3911172284844183E11,-32342.66046864667,26733.853306358553,1.3076205783370306E10,2.3321119863097678E11,-23279.052480476952,3396.5201310478965,8.739716421612338E10,1.1933876711455511E11,-24537.284962578327,17462.795062916903
2159999.9999999995,6.695780255448072E10,1.4140318172506876E11,-32549.621396517603,26309.151930293276,1.106441232673872E10,2.3349556765830548E11,-23289.93400685391,3186.1345709993616,8.526383005868764E10,1.2082914894832426E11,-24844.222541438026,17035.850540827967
2246399.9999999995,6.4136997125077515E10,1.4365794727586856E11,-32744.859232948522,25884.553123133937,9.051758037205366E9,2.3376176951264392E11,-23298.980458263955,2975.9860821561565,8.310429622668199E10,1.2228240254199861E11,-25143.741243595625,16603.36629976038
2332799.9999999995,6.129982394135582E10,1.4587604940597485E11,-32928.533206239066,25460.54043235174,7.038401129923275E9,2.3400982528719537E11,-23306.199607088365,2766.0887650747763,8.091920825914459E10,1.2369805480041127E11,-25435.736152975518,16165.470862830989
2419199.9999999995,5.84472743698461E10,1.4805755885872858E11,-33100.82655766654,25037.57545417633,5.024499145888873E9,2.3423975728682428E11,-23311.59928603379,2556.456567082272,7.870922066484062E10,1.2507564382614853E11,-25720.104561424956,15722.29490812849
2505599.9999999995,5.558032298897007E10,1.502025852746447E11,-33261.94428215254,24616.096845524564,3.0102089468303685E9,2.3445158901486258E11,-23315.18738581102,2347.1032833570976,7.647499672934451E10,1.2641471910415303E11,-25996.746018448437,15273.971231753076
2591999.9999999995,5.269992580726501E10,1.5231127517542523E11,-33412.11086762548,24196.51957519055,9.956867102948825E8,2.3464534516001346E11,-23316.97185285875,2138.04255803088,7.421720831785117E10,1.2771484168307457E11,-26265.56238037716,14820.634709538968
2678399.9999999995,4.980701867611833E10,1.5438380989318307E11,-33551.568056839045,23779.23440218437,-1.0189120750696955E9,2.3482105158334756E11,-23316.960687111845,1929.2878853100888,7.193653567376245E10,1.2897558435325981E11,-26526.4578589341,14362.422257465127
2764799.9999999995,4.690251589414001E10,1.56420403463904E11,-33680.57265283336,23364.607567114705,-3.03343261404199E9,2.3497873530539948E11,-23315.161939814167,1720.8526106165862,6.963366721310675E10,1.3019653182126228E11,-26779.33906915412,13899.472790761089
2851199.9999999995,4.3987308998580414E10,1.5842130050289142E11,-33799.39438654132,22952.980680976536,-5.047720809167345E9,2.351184244933618E11,-23311.583711375475,1512.7499317461927,6.7309299314847885E10,1.3137728088076485E11,-27024.115076619808,13431.927181716086
2937599.9999999995,4.106226573772533E10,1.603867740785278E11,-33908.3138623163,22544.670794616097,-7.061623264914721E9,2.352401484483826E11,-23306.234149271982,1304.9929000442507,6.4964136107142105E10,1.3251744057980026E11,-27260.69744397251,12959.92821620099
3023999.9999999995,3.812822921695098E10,1.6231712359922253E11,-34007.62059446258,22139.97063146776,-9.074987291654129E9,2.3534393759296115E11,-23299.121445990277,1097.5944215973275,6.259888924961092E10,1.336166323841611E11,-27489.00027665893,12483.620548913945
3110399.9999999995,3.518601721010435E10,1.642126727268806E11,-34097.611145246025,21739.148965859695,-1.1087660909458275E10,2.3542982345845145E11,-23290.253837014567,890.5672584401328,6.0214277711695305E10,1.3467449033688702E11,-27708.940267873015,12003.150657362055
3196799.9999999995,3.223642162707948E10,1.6607376732871014E11,-34178.587372391354,21342.451129222885,-1.3099492851732063E10,2.354978386726685E11,-23279.639598856535,683.924029776812,5.781102754716274E10,1.35690661213722E11,-27920.436742653426,11518.666794592666
3283199.9999999995,2.9280208127866673E10,1.6790077347766705E11,-34250.85479177212,20950.0996268631,-1.5110332568673899E10,2.3554801694759943E11,-23267.28704712746,477.67721321576255,5.5389871664842964E10,1.3666480467443533E11,-28123.41170109669,11030.31894068958
3369599.9999999995,2.631811587295185E10,1.696940755103559E11,-34314.7210588935,20562.294848527727,-1.7120030230572039E10,2.355803930672267E11,-23253.204534652454,271.83914601713366,5.295154959566877E10,1.3759659340989804E11,-28317.78986064676,10538.25875305038
3455999.9999999995,2.3350857399716835E10,1.714540741498E11,-34370.49457087649,20179.215856767354,-1.9128436730939945E10,2.3559500287545242E11,-23237.40044962627,66.4220263522256,5.049680725610525E10,1.3848571328481067E11,-28503.498697421346,10042.639515463025
3542399.9999999995,2.0379118614415154E10,1.7318118469913763E11,-34418.483188977116,19801.02123801454,-2.113540368949401E10,2.3559188326413815E11,-23219.883213810248,-138.56208542600618,4.8026396708050896E10,1.3933186347598163E11,-28680.46848653662,9543.616086000784
3628799.9999999995,1.740355888936184E10,1.748758353110528E11,-34458.99308022293,19427.850002341,-2.3140783454977257E10,2.3557107216125302E11,-23200.661280770208,-343.10126550209463,4.554107591529913E10,1.401347566060531E11,-28848.63234139094,9041.344843756486
3715199.9999999995,1.4424811255151236E10,1.765384653365777E11,-34492.32767551435,19059.822518966776,-2.514442910783274E10,2.3553260851913107E11,-23179.743134154625,-547.1837253076046,4.304160849665279E10,1.4089411887257407E11,-29007.92625187045,8535.983634437995
3801599.9999999995,1.1443482677992908E10,1.781695237558415E11,-34518.786740511125,18697.041475754017,-2.714619446272942E10,2.354765323028435E11,-23157.137286012814,-750.7978102217922,4.0528763475784966E10,1.4160969017232584E11,-29158.289121437807,8027.691714848262
3887999.9999999995,8.460154412610235E9,1.797694676923677E11,-34538.6655547964,18339.592852092406,-2.914593407094512E10,2.3540288447868063E11,-23132.852275152563,-953.9319982640874,3.800331502794509E10,1.4228122422080182E11,-29299.662803067717,7516.629696275394
3974399.9999999995,5.475382421565702E9,1.8133876101166434E11,-34552.254194158035,17987.54689574837,-3.1143503222608803E10,2.3531170700274887E11,-23106.896665537126,-1156.5748987790887,3.546604222361154E10,1.4290848866675357E11,-29431.99213399245,7002.95948681837
4060799.9999999995,2.4896978523437243E9,1.8287787300408517E11,-34559.83691034898,17640.959095388775,-3.3138757948805954E10,2.352030428096823E11,-23079.27904472052,-1358.715251114732,3.2917728769194645E10,1.434912652017035E11,-29555.224969221283,6486.844232676405
4147199.9999999995,-4.963924359744333E8,1.8438727715126227E11,-34561.69160234914,17299.871141582895,-3.513155502355095E10,2.3507693580146637E11,-23050.008022321395,-1560.3419232942965,3.0359162744898052E10,1.440293496643454E11,-29669.31221379893,5968.448258430831
4233599.999999999,-3.4824053040837092E9,1.858674499748526E11,-34558.08937294881,16964.31187012462,-3.712175196562854E10,2.349334308363796E11,-23019.092228534315,-1761.443910682866,2.7791136339848618E10,1.445225521397419E11,-29774.207853768476,5447.937006349796
4319999.999999999,-6.467880728977298E9,1.8731886996582654E11,-34549.294164383005,16634.298182488677,-3.910920704030892E10,2.3477257371804642E11,-22986.54031267864,-1962.0103346488872,2.5214445584608204E10,1.4497069705323605E11,-29869.868985804973,4925.4769747473465
4406399.999999999,-9.452381172176771E9,1.8874201659214618E11,-34535.56246675129,16309.83593913719,-4.1093779260938484E10,2.3459441118461093E11,-22952.36094178401,-2162.0304412214055,2.2629890081184055E10,1.453736232589969E11,-29956.255845487405,4401.235655429789
4492799.999999999,-1.2435490925691128E10,1.9013736938231863E11,-34517.143093046216,15990.920822218575,-4.307532839041039E10,2.343989908980237E11,-22916.56279921221,-2361.493599743605,2.003827273065587E10,1.4573118412312445E11,-30033.33183417651,3875.381470263545
4579199.999999999,-1.5416815441198328E10,1.9150540708206955E11,-34494.277014766696,15677.539164953057,-4.505371494251735E10,2.3418636143344482E11,-22879.15458331505,-2560.3893015231865,1.7440399458542534E10,1.4604324760123535E11,-30101.063544468278,3348.0837068997444
4665599.999999999,-1.839598064743082E10,1.928466068811562E11,-34467.19725230207,15369.668745673971,-4.702880018319001E10,2.339565722687654E11,-22840.14500612737,-2758.7071584802043,1.4837078938032074E10,1.4630969631046112E11,-30159.420784192953,2819.512453692217
4751999.999999999,-2.137263226025502E10,1.9416144370720953E11,-34436.12881452088,15067.279545096271,-4.900044613162419E10,2.3370967377424515E11,-22799.54279209503,-2956.43690179287,1.2229122311201834E10,1.4653042759578973E11,-30208.376598930718,2289.8385338465387
4838399.999999999,-2.4346435089465717E10,1.9545038958337982E11,-34401.28868228025,14770.334465915228,-5.0968515561299095E10,2.3344571720226654E11,-22757.356676837448,-3153.568380541888,9.617342908358587E9,1.4670535359068527E11,-30247.90729301653,1759.2334388390566
4924799.999999999,-2.7317072345872437E10,1.9671391304651102E11,-34362.88583087457,14478.790014303097,-5.29328720008908E10,2.33164754677207E11,-22713.595405943823,-3350.0915603538765,7.002555965629889E9,1.468344012719252E11,-30277.992449007794,1227.8692611457982
5011199.999999999,-3.0284244951838646E10,1.9795247862254834E11,-34321.12128675971,14192.596943273524,-5.489337973508282E10,2.3286683918542825E11,-22668.26773380277,-3545.996522044356,4.385578340940939E9,1.4691751250859732E11,-30298.614945589,695.9186263222948
5097599.999999999,-3.3247670858045235E10,1.9916654635589594E11,-34276.188214215494,13911.700858229386,-5.6849903805276695E10,2.3255202456538116E11,-22621.382422465045,-3741.2734602609007,1.767228228512633E9,1.4695464410520132E11,-30309.760973890436,163.55462447632294
5183999.999999999,-3.620708436888936E10,2.0035657138947977E11,-34228.27202793512,13636.04278530296,-5.880231001020644E10,2.3222036549783188E11,-22572.94824053838,-3935.912682126871,-8.516751279807998E8,1.469457678388058E11,-30311.420052196987,-369.04925882345873
5270399.999999999,-3.916223547859725E10,2.015230035923399E11,-34177.55052785999,13365.559703345241,-6.075046490645829E10,2.3187191749620023E11,-22522.97396211457,-4129.904605886308,-3.4703117234547725E9,1.4689087049021182E11,-30303.585039026762,-901.7192121590607
5356799.999999999,-4.2112889219826035E10,2.0266628723165186E11,-34124.194052901265,13100.185040629694,-6.269423580889924E10,2.3150673689701724E11,-22471.468365727775,-4323.239759550461,-6.087861080516142E9,1.4678995386908258E11,-30286.252144559043,-1434.2811683501377
5443199.999999999,-4.505882502625201E10,2.037868606861842E11,-34068.36565050782,12839.849137511763,-6.463349079101702E10,2.3112488085050162E11,-22418.44023334371,-4515.908779546437,-8.703502539480358E9,1.4664303483299646E11,-30259.420940393124,-1966.5608749707835
5529599.999999999,-4.799983611039535E10,2.0488515619830902E11,-34010.2212593575,12584.479676437553,-6.656809868517409E10,2.307264073112495E11,-22363.89834937952,-4707.902409368449,-1.1316415549159134E10,1.4645014530039404E11,-30223.09436762118,-2498.3839652497777
5615999.999999999,-5.09357288577081E10,2.0596159966180832E11,-33949.909902765125,12334.002080834529,-6.849792908277814E10,2.303113750290421E11,-22307.85149975349,-4899.211498232173,-1.3925779958272173E10,1.46211332257381E11,-30177.27874319941,-3029.5760293071826
5702399.999999999,-5.386632223775952E10,2.070166104428601E11,-33887.573890725434,12088.339884557929,-7.042285233437186E10,2.298798435397695E11,-22250.308470964366,-5089.826999732661,-1.6530776307335308E10,1.4592665775836478E11,-30121.983764603356,-3559.962685679582
5788799.999999999,-5.6791447233187836E10,2.0805060123173978E11,-33823.349028860095,11847.41507373178,-7.234273954964418E10,2.2943187315647037E11,-22191.278049199733,-5279.739970506258,-1.913058612087637E10,1.4559619892050073E11,-30057.222512755397,-4089.369653085547
5875199.999999999,-5.9710946286952896E10,2.0906397792293472E11,-33757.36483294249,11611.148403050292,-7.4257462597366E10,2.289675249604867E11,-22130.769019473173,-5468.941568896986,-2.172439219982869E10,1.4522004791192932E11,-29983.0114532128,-4617.622822382489
5961599.999999999,-6.2624672768334076E10,2.10057139521572E11,-33689.74474818763,11379.459688957806,-7.616689410525304E10,2.2848686079273328E11,-22068.790164789476,-5657.4230536278565,-2.4311378913952343E10,1.447983119337894E11,-29899.370435607892,-5144.54832866547
