timeFrame,spX,spY,svX,svY,mpX,mpY,mvX,mvY,epX,epY,evX,evY
0,-1.2042400445636592E11,-9.03953773904027E10,26835.715424916038,-35750.327142978036,1.77020384E11,-1.06731192E11,13430.761337280273,22820.11604309082,-1.20417704E11,-9.0390648E10,17387.554168701172,-23932.188034057617
86400.0,-1.180877110663531E11,-9.301126330558224E10,27142.788176919992,-30010.352990733143,1.781708327502127E11,-1.0475354252829126E11,13199.425749499798,22957.855471063143,-1.1889795023512425E11,-9.244515799982852E10,17790.61773146457,-23624.250498850633
172800.0,-1.1572615942703143E11,-9.558986616178378E10,27524.99662329804,-29680.135832947137,1.7930121325657504E11,-1.0276412490919144E11,12966.532245773982,23093.05319989484,-1.1734362596792995E11,-9.447275152692958E10,18188.187088567585,-23309.688355289578
259200.0,-1.1333133132740094E11,-9.81398746880161E10,27910.37145204519,-29346.64555471383,1.804114055078055E11,-1.0076313669092664E11,12732.110416497197,23225.68999107837,-1.1575519258184138E11,-9.647288410328583E10,18580.163599670395,-22988.596939193296
345600.0,-1.1090338073048026E11,-1.0066073222874573E11,28291.224683710407,-29005.100042450515,1.8150127886017722E11,-9.875080002047314E10,12496.192864263747,23355.74549505613,-1.1413313769807556E11,-9.844499592149353E10,18966.445728671388,-22661.0765231501
432000.0,-1.0844279355893826E11,-1.0315170294241441E11,28665.650131362552,-28654.786887983086,1.82570705505813E11,-9.672733878223282E10,12258.812525942596,23483.199867111445,-1.1247795763196445E11,-1.003885358974528E11,19346.933752021752,-22327.228758313475
518400.0,-1.0595016817316043E11,-1.0561202639108878E11,29032.73049498755,-28295.69492663862,1.8361956049440338E11,-9.469297855336346E10,12020.002662891711,23608.033774213065,-1.1079015723704657E11,-1.0230296178828778E11,19721.529770067613,-21987.156641708316
604800.0,-1.0342616722470181E11,-1.0804095206519942E11,29391.846096902278,-27928.03089829932,1.8464772176147684E11,-9.264794655797221E10,11779.79685098388,23730.228401654786,-1.0907024974586684E11,-1.0418774030683821E11,20090.137717838086,-21640.96448375203
691200.0,-1.0087150085573755E11,-1.1043775191814868E11,29742.50248364089,-27552.097333140446,1.8565507016070834E11,-9.059247162386713E10,11538.228970487495,23849.765459427334,-1.0731875661130081E11,-1.0604234723382835E11,20452.663375281303,-21288.757875986954
777600.0,-9.828691872659369E10,-1.128017265535459E11,30084.27389964163,-27168.250674327108,1.8664148948297446E11,-8.852678413664273E10,11295.333195781022,23966.627188367394,-1.0553620734652559E11,-1.0786626752740637E11,20809.014376973617,-20930.643659041823
864000.0,-9.567320515847743E10,-1.1513220901518997E11,30416.781537940275,-26776.883385090805,1.8760686648341055E11,-8.645111599186728E10,11051.143984914077,24080.796366058315,-1.0372313936511362E11,-1.0965899542979965E11,21159.10022132299,-20566.729890817813
950400.0,-9.303117552777397E10,-1.1742856746221974E11,30739.684355618738,-26378.414700119534,1.885510909113874E11,-8.43657005507165E10,10805.696069033113,24192.25631246665,-1.0188009781906084E11,-1.1142003457066469E11,21502.83227927437,-20197.125814915045
1036800.0,-9.036167320224345E10,-1.1969020721953534E11,31052.67502124947,-25973.284919214922,1.8947405552348538E11,-8.227077259224532E10,10559.024441672238,24300.99089533991,-1.0000763543653247E11,-1.1314889806816806E11,21840.123802531532,-19821.9418292886
1123200.0,-8.766556671581198E10,-1.2191657241247571E11,31355.478123638586,-25561.951294103852,1.9037565610872202E11,-8.016656826382266E10,10311.164347897264,24406.984535342246,-9.810631235926508E10,-1.1484510862790778E11,22170.889931316375,-19441.289455162416
1209600.0,-8.494374704853378E10,-1.2410714728313597E11,31647.84940585576,-25144.884686439902,1.912557915173257E11,-7.805332503646248E10,10062.151273348723,24510.222210923886,-9.617669597904926E10,-1.1650819863876805E11,22495.0477016893,-19055.281306180466
1296000.0,-8.219712495087259E10,-1.2626145723683911E11,31929.575445303406,-24722.566626190597,1.9211436367302094E11,-7.593128165484114E10,9812.020933165628,24610.689462916118,-9.421936077349872E10,-1.1813771026433093E11,22812.51605242372,-18664.03105780979
1382400.0,-7.942662828718475E10,-1.2837906964619048E11,32200.473490101336,-24295.486597030103,1.9295127759335092E11,-7.380067808621658E10,9560.80926079838,24708.372398881143,-9.223488814174431E10,-1.1973319553548935E11,23123.215831471167,-18267.653417004214
1468800.0,-7.663319939163356E10,-1.3045959442557419E11,32460.391299950912,-23864.139467933626,1.9376644141134338E11,-7.166175547644316E10,9308.552396722684,24803.257697168072,-9.022386623888991E10,-1.2129421643740874E11,23427.069802020276,-17866.264092116704
1555200.0,-7.381779244258405E10,-1.3250268438981963E11,32709.206910114135,-23429.02303595121,1.9455976639192572E11,-6.951475609615878E10,9055.286677074082,24895.332610703874,-8.818688981017738E10,-1.228203449936691E11,23724.002648176185,-17459.979763068393
1641600.0,-7.09813708601188E10,-1.3450803540477722E11,32946.828275472224,-22990.63566857244,1.9533116694634854E11,-6.735992329152804E10,8801.048622186709,24984.58497050342,-8.612456002517505E10,-1.2431116335089824E11,24013.940980256975,-17048.91805178469
1728000.0,-6.812490474197416E10,-1.3647538633867175E11,33173.19277370883,-22549.474046182,1.9608056064724234E11,-6.519750143693164E10,8545.874925063901,25071.003188908355,-8.403748431074132E10,-1.2576626385746416E11,24296.813339741962,-16633.19749287479
1814400.0,-6.524936834816709E10,-1.3840451882141782E11,33388.266560153716,-22106.03101111051,1.968078682464934E11,-6.302773588122466E10,8289.802439776875,25154.576262539216,-8.192627618426044E10,-1.2718524914119882E11,24572.550203869163,-16212.93750458369
1900800.0,-6.235573764760745E10,-1.4029525682444418E11,33592.04377544709,-21660.793532450116,1.975130136874118E11,-6.085087289938109E10,8032.868169815108,25235.293774965023,-7.979155508613733E10,-1.2856773218575653E11,24841.083989912502,-15788.258359996129
1987200.0,-5.944498793962616E10,-1.4214746607206375E11,33784.54561281594,-21214.24079642866,1.9819592411533502E11,-5.866715964067627E10,7775.109256376835,25313.14589909211,-7.763394621174548E10,-1.2991333640085594E11,25102.349059130953,-15359.281158495103
2073600.0,-5.651809156156782E10,-1.4396105328945328E11,33965.819255640745,-20766.842431697925,1.9885652989012552E11,-5.6476844077820145E10,7516.562966621644,25388.12339926759,-7.545408034382765E10,-1.3122169569580736E11,25356.2817204307,-14926.127797481646
2160000.0,-5.3576015693413185E10,-1.4573596530473993E11,34135.936698581354,-20319.05687755742,1.9949476459436362E11,-5.428017495587311E10,7257.2666818823955,25460.217633100183,-7.32525936837304E10,-1.3249245454298714E11,25602.820233727398,-14488.920944344623
2246400.0,-5.06197202687432E10,-1.474721880179185E11,34294.99346719952,-19871.32990162728,2.0011056504878625E11,-5.207740174115735E10,6997.257885858425,25529.420552989304,-7.103012768260265E10,-1.3372526804793016E11,25841.904813035988,-14047.784008681097
2332800.0,-4.765015600010527E10,-1.4916974524752518E11,34443.107252030364,-19424.09327156921,2.0070387131545355E11,-4.986877456940413E10,6736.574152794264,25595.72470737328,-6.878732887265862E10,-1.3491980200740161E11,26073.477629301793,-13602.841114768766
2419200.0,-4.466826252550032E10,-1.5082869746927533E11,34580.416473543824,-18977.76358354522,2.0127462670840442E11,-4.765454419421249E10,6475.253135641456,25659.1232416874,-6.652484869793082E10,-1.3607573297493005E11,26297.48281297794,-13154.21707428113
2505600.0,-4.167496668123755E10,-1.5244914046148547E11,34707.07879445054,-18532.741248193244,2.0182277779290652E11,-4.543496193581395E10,6213.332554219886,25719.609899041807,-6.424334334481021E10,-1.3719274831399672E11,26513.86645636494,-12702.0373592451
2592000.0,-3.867118090510443E10,-1.540312038664816E11,34823.26959552008,-18089.409633029154,2.0234827439800302E11,-4.321027962923568E10,5950.850183380973,25777.179020615327,-6.194347357248824E10,-1.382705462586567E11,26722.576615719845,-12246.428075238957
2678400.0,-3.565780177221323E10,-1.5557504968656888E11,34929.1804304573,-17648.134358468964,2.0285106961724704E11,-4.098074957249459E10,5687.843841195024,25831.825545756543,-5.9625904543192184E10,-1.393088359630118E11,26923.56331316324,-11787.515934819685
2764800.0,-3.263570866446763E10,-1.5708087072770474E11,35025.01747453389,-17209.262743154115,2.0333111981436237E11,-3.874662447483043E10,5424.351377153953,25883.54501181091,-5.72913056522519E10,-1.4030733755471506E11,27116.778538370017,-11325.428231182153
2851200.0,-2.960576257437772E10,-1.5854888899766904E11,35110.99998068411,-16773.123392817244,2.0378838462558408E11,-3.650815740555861E10,5160.410660415525,25932.33355366039,-5.494035035803628E10,-1.412657821847073E11,27302.176250071083,-10860.292812042017
2937600.0,-2.656880504092136E10,-1.599793540746223E11,35187.35875560503,-16340.025925801849,2.042228269581413E11,-3.42656017420626E10,4896.059568075754,25978.187902983453,-5.257371601176257E10,-1.42183912075205E11,27479.712377365428,-10392.238053747657
3024000.0,-2.352565721614273E10,-1.6137254146676703E11,35254.334667113006,-15910.26082737542,2.046344129917601E11,-3.2019211118210373E10,4631.335973490906,26021.105387243024,-5.0192083687214294E10,-1.4306148055662006E11,27649.344820880946,-9921.392835589217
3110400.0,-2.047711905886693E10,-1.6272875094995923E11,35312.17719280683,-15484.099424180697,2.0502311217784964E11,-2.976923937328148E10,4366.277734652357,26061.083928391767,-4.779613801035454E10,-1.4389825211763153E11,27811.033453749307,-9447.886514314214
3196800.0,-1.7423968651804024E10,-1.640483049176614E11,35361.14301860572,-15061.793969606239,2.0538889723765955E11,-2.7515940500285244E10,4100.922682624753,26098.122041307284,-4.538656698887352E10,-1.4469400244448123E11,27964.74012244261,-8971.848898860384
3283200.0,-1.4366961637160828E10,-1.6533154673843912E11,35401.49469456096,-14643.577830494089,2.057317441594729E11,-2.5259568595193806E10,3835.3086100531073,26132.218831954797,-4.296406184164029E10,-1.4544851845575748E11,28110.428647459743,-8493.410225272386
3369600.0,-1.1306830765882725E10,-1.6657883914079788E11,35433.49935391485,-14229.665765385835,2.060516321947876E11,-2.3000377805553616E10,3569.473259745617,26163.37399528302,-4.052931682813999E10,-1.461615983411222E11,28248.064823871824,-8012.701131817159
3456000.0,-8.244285554510261E9,-1.6779056261656302E11,35457.427500192745,-13820.25428446859,2.0634854385351382E11,-2.0738622280124786E10,3303.4543133416446,26191.587812853344,-3.808302907784391E10,-1.4683305159563803E11,28377.616421747553,-7529.852634266973
3542400.0,-5.180012043834345E9,-1.6896711386174655E11,35473.551865944646,-13415.522081418278,2.0662246489821155E11,-1.8474556117879917E10,3037.289380070053,26216.861150209625,-3.5625898419559616E10,-1.4746269904585678E11,28499.053186456815,-7044.996101379672
3628800.0,-2.1146726529490607E9,-1.7010890425857202E11,35482.14634561979,-13015.630527610712,2.0687338433734125E11,-1.620843331806422E10,2771.0159856058262,26239.195453987628,-3.3158627210757545E10,-1.4805037288459567E11,28612.346838872723,-6558.263230497792
3715200.0,9.510938777598339E8,-1.712163584069328E11,35483.48500403969,-12620.724219499658,2.0710129441759113E11,-1.394050772984092E10,2504.6715610321094,26258.592748769544,-3.0681920166873726E10,-1.4859591669601917E11,28717.471075442532,-6069.786023361868
3801600.0,4.016672461238398E9,-1.722899126930933E11,35477.8411610645,-12230.931570284432,2.073061906151982E11,-1.1671033002629463E10,2238.2934319130054,26275.05563369201,-2.8196484190637352E10,-1.4909918548215475E11,28814.401568195626,-5579.696762035922
3888000.0,7.0814715625968895E9,-1.7333001392004807E11,35465.48655217033,-11846.365437517245,2.0748807162638748E11,-9.400262536591707E9,1971.9188074847814,26288.58727879891,-2.570302820136255E10,-1.4956004568662363E11,28903.11596462162,-5088.12798501099
3974400.0,1.0144923028656944E10,-1.7433711799843356E11,35446.69056398851,-11467.123778850637,2.0764693935686185E11,-7.128449433473016E9,1705.58476997336,26299.191421164873,-2.320226296428872E10,-1.4997837521097144E11,28983.593887491585,-4595.212463410921
4060800.0,1.320648185463472E10,-1.7531168867931375E11,35421.71954317771,-11093.290328613912,2.0778279891032532E11,-4.855846447789208E9,1439.3282640402044,26306.872360769758,-2.0694900919927055E10,-1.5035406344180014E11,29055.816934585677,-4101.083177338731
4147200.0,1.6265625894208908E10,-1.762541963575133E11,35390.83617653866,-10724.93528852034,2.0789565857621997E11,-2.58270593837559E9,1173.1860863666514,26311.6349561452,-1.818165601342218E10,-1.506870112615734E11,29119.76867834569,-3605.8732923570747
4233600.0,1.9321855518998947E10,-1.7716511693866913E11,35354.29893977341,-10362.116026451604,2.0798552981644644E11,-3.092798203267323E8,907.1948753810084,26313.484619793166,-1.5663243523993877E10,-1.5097713106444165E11,29175.434665461835,-3109.716136052801
4320000.0,2.2374693233287178E10,-1.7804493075164673E11,35312.3616120201,-10004.877777774063,2.0805242725126407E11,1.9641804826646514E9,641.3911011337348,26312.42731337899,-1.3140379894331404E10,-1.5122434676970044E11,29222.802416390234,-2612.745174702107
4406400.0,2.542368324960231E10,-1.788941215354126E11,35265.27285292703,-9653.25434427841,2.0809636864430368E11,4.237424085537131E9,375.81105532662946,26308.469542709132,-1.0613782560121288E10,-1.514285938364435E11,29261.861424801988,-2115.0939900592507
4492800.0,2.8468391030093117E10,-1.7971317548264618E11,35213.27583890319,-9307.26878642489,2.0811737488675116E11,6.510200688649151E9,110.4908415015059,26301.618352495614,-8.084169779575343E9,-1.5158981926798767E11,29292.60315698965,-1616.8962562058962
4579200.0,3.1508402799320583E10,-1.8050258033629416E11,35156.60795501021,-8966.934105061026,2.0811546998065616E11,8.78226062410769E9,-154.53363460690846,26291.881320912897,-5.552260463020838E9,-1.517079816212667E11,29315.021051191565,-1118.285716484839
4665600.0,3.454332503221534E10,-1.812628245532671E11,35095.5005388769,-8632.253909348117,2.0809068102144705E11,1.1053354901622307E10,-419.22667454871237,26279.266553951693,-3.0187740025623407E9,-1.517830510071517E11,29329.110516889425,-619.3961604755651
4752000.0,3.7572783922453415E10,-1.8199439652103546E11,35030.17867303393,-8303.223068133268,2.0804303817958942E11,1.332323525384535E10,-683.5527964626872,26263.782679580145,-4.84430101792043E8,-1.5181500909919928E11,29334.868934038386,-120.36140104338345
4838400.0,4.059642483458517E10,-1.8269778382701355E11,34960.86102198291,-7979.828342407957,2.0797257468151147E11,1.5591654181216936E10,-947.476744201734,26245.438841712577,2.0500513944200506E9,-1.518038491325745E11,29332.295652254394,378.6847485589207
4924800.0,4.361391174399971E10,-1.8337347258776147E11,34887.759710486236,-7662.048996966038,2.078793267896893E11,1.785836499626525E10,-1210.9634962755326,26224.24469399571,4.583950670069335E9,-1.5174957590311084E11,29321.3919899477,877.6084975573146
5011200.0,4.662492666797535E10,-1.8402194682706335E11,34811.08023955181,-7349.857389765567,2.0776333378331808E11,2.0123121867464413E10,-1473.978274605778,26200.210393414134,7.116548108081546E9,-1.516522057643626E11,29302.161233414427,1376.2761004938902
5097600.0,4.962916909102892E10,-1.8464368789865656E11,34731.021436738934,-7043.2195378001,2.0762463793430954E11,2.2385679862212975E10,-1736.4865530881757,26173.34659372646,9.647124460297922E9,-1.5151176662106E11,29274.608635878052,1874.5538800481052
5184000.0,5.2626355387336754E10,-1.8523917396988284E11,34647.77543754209,-6742.095658666494,2.0746328448509088E11,2.464579498974962E10,-1998.4540659718127,26143.664438735268,1.2174961017365776E10,-1.513282979262221E11,29238.741416488887,2372.308249850834
5270400.0,5.5616218242839E10,-1.8580887953837433E11,34561.52769472434,-6446.44068727609,2.0727932162842804E11,2.6903224243005978E10,-2259.846816029753,26111.17555539696,1.4699339778573181E10,-1.5110185067028012E11,29194.568759270078,2869.405737270098
5356800.0,5.859850607875938E10,-1.8635327499362466E11,34472.457012657134,-6156.2047673817015,2.070728004801837E11,2.91577256400502E10,-2520.6310825336486,26075.892046774785,1.7219543621537796E10,-1.5083248737046097E11,29142.10181202682,3365.7130062346964
5443200.0,6.157298247983447E10,-1.8687282623326038E11,34380.73560387978,-5871.333717874674,2.068437750619882E11,3.1409058265107586E10,-2780.7734290210187,26037.82648485269,1.9734856471842888E10,-1.5052028205573138E11,29081.353685197846,3861.0968800604614
5529600.0,6.45394256284284E10,-1.8736799430034225E11,34286.52916525497,-5591.769473950962,2.065923022699361E11,3.365698230844187E10,-3040.2407108532493,25996.991903206803,2.224456347255961E10,-1.501653202529545E11,29012.339450659092,4355.424364331359
5616000.0,6.749762774398184E10,-1.87839235065227E11,34189.9969712651,-5317.4505034217855,2.0631844185310843E11,3.590125910616983E10,-3299.0000825704756,25953.401789535317,2.4747951153659348E10,-1.4976769897217453E11,28935.076140475674,4848.562669785669
5702400.0,7.044739453475232E10,-1.8828699895205008E11,34091.291982173185,-5048.312198610158,2.0602225638066748E11,3.814165117922952E10,-3557.019005035897,25907.07007807186,2.724430760131226E10,-1.4932752668919418E11,28849.58274560453,5340.379235246915
5788800.0,7.338854465536992E10,-1.8871173068077295E11,33990.56096495809,-4784.287244371364,2.0570381122162424E11,4.037792227118316E10,-3814.265252369446,25858.01114186834,2.973292262709133E10,-1.4884492331770108E11,28755.880214535577,5830.741750624035
5875200.0,7.632090917823328E10,-1.8911386904782907E11,33887.94462502926,-4525.30596286373,2.0536317451575208E11,4.260983738633757E10,-4070.7069186578633,25806.239784970196,3.221308793703573E10,-1.4832002019418274E11,28653.99145186721,6319.518179979009
5961600.0,7.92443310762976E10,-1.8949384674407108E11,33783.57774700106,-4271.296635811704,2.0500041714544324E11,4.483716282650172E10,-4326.312424452158,25751.771234481486,3.468409730060995E10,-1.4775296005078174E11,28543.94131683461,6806.576784635547
6048000.0,8.215866471747543E10,-1.8985209018498486E11,33677.589342845335,-4022.185805042392,2.046156127096409E11,4.705966622664575E10,-4581.050523043652,25694.621132528147,3.714524671941483E10,-1.4714389698564172E11,28425.756621750606,7291.786146406065
